0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
320.311,171.46,0.867489,318.942,232.814,0.851028,271.995,224.95,0.745791,205.398,243.252,0.840949,189.74,179.315,0.803178,367.269,239.345,0.739547,388.128,304.602,0.732169,423.385,339.848,0.846846,307.201,381.623,0.64947,275.915,380.295,0.62616,279.826,476.903,0.597466,0.0,0.0,0.0,338.517,384.216,0.605671,341.199,476.904,0.610356,0.0,0.0,0.0,316.366,161.019,0.870227,335.922,162.376,0.849326,304.6,166.241,0.324542,350.293,172.818,0.857753,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
320.291,171.462,0.868809,318.914,234.057,0.862714,270.667,224.993,0.746473,205.395,243.215,0.823912,189.762,179.315,0.800345,367.235,239.366,0.732104,388.151,305.904,0.744112,423.345,339.847,0.837674,307.199,381.64,0.649592,275.915,380.312,0.632238,279.817,476.904,0.582112,0.0,0.0,0.0,338.509,384.225,0.608791,341.181,476.903,0.635604,0.0,0.0,0.0,316.367,161.001,0.853385,335.94,162.363,0.8512,304.608,164.97,0.271839,350.259,172.834,0.852057,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
320.318,171.471,0.859353,318.916,234.064,0.862855,270.656,224.976,0.754292,205.418,243.245,0.824223,191.031,179.297,0.802571,367.245,240.636,0.729326,389.393,305.908,0.741374,423.393,339.892,0.828077,307.21,382.911,0.653929,275.926,380.333,0.646355,281.107,476.909,0.558755,0.0,0.0,0.0,338.518,385.519,0.606828,341.164,476.903,0.623242,0.0,0.0,0.0,316.372,161.002,0.849567,335.951,162.358,0.851193,304.607,164.939,0.300093,350.276,172.763,0.876483,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
320.293,171.508,0.881861,317.712,232.839,0.859383,269.388,224.978,0.757309,204.164,243.217,0.832664,191.066,177.994,0.817967,365.967,239.354,0.723266,389.42,305.906,0.742324,423.43,339.887,0.816877,307.17,381.638,0.647929,275.881,380.326,0.634233,281.105,476.907,0.602003,0.0,0.0,0.0,338.492,384.209,0.603924,341.175,476.896,0.614761,0.0,0.0,0.0,316.34,161.045,0.871508,335.918,162.383,0.848163,304.59,166.243,0.292611,350.28,172.789,0.87432,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
320.278,171.492,0.874324,318.909,232.844,0.862176,270.653,224.98,0.745839,204.143,241.956,0.816454,191.081,176.695,0.812369,367.228,239.345,0.727835,389.436,305.909,0.75587,424.715,339.885,0.812882,307.205,382.9,0.646926,275.899,380.323,0.629787,281.128,476.907,0.57199,0.0,0.0,0.0,338.533,385.525,0.601724,341.177,476.906,0.623574,0.0,0.0,0.0,316.322,161.039,0.85662,334.637,162.373,0.843573,303.317,166.272,0.270695,350.263,172.769,0.882659,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
319.025,171.49,0.891139,318.921,232.837,0.860082,270.695,224.992,0.742655,204.141,241.933,0.814673,192.32,175.397,0.811565,367.233,238.054,0.730961,390.718,307.169,0.79045,425.987,338.578,0.788274,307.198,381.641,0.649333,275.901,380.302,0.628093,281.127,476.906,0.569749,0.0,0.0,0.0,338.526,385.515,0.599655,341.176,476.901,0.605907,0.0,0.0,0.0,315.04,161.051,0.832626,332.008,162.362,0.848153,303.318,164.98,0.265045,348.973,171.52,0.848937,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
318.987,171.483,0.892858,317.698,232.828,0.855293,269.392,224.975,0.755596,204.12,241.964,0.834705,192.334,175.391,0.827995,365.966,238.072,0.721905,390.741,307.238,0.794573,431.218,339.869,0.754189,307.196,382.918,0.652885,275.894,381.586,0.635486,281.124,476.909,0.557308,0.0,0.0,0.0,338.527,385.543,0.605437,341.18,476.903,0.634292,0.0,0.0,0.0,313.755,161.047,0.804685,330.742,162.385,0.844381,301.993,164.986,0.238757,348.965,172.817,0.852413,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
318.973,171.482,0.897951,318.911,232.821,0.85348,270.684,224.966,0.743405,204.112,241.95,0.82252,192.347,177.982,0.826124,367.224,238.05,0.729371,390.714,305.912,0.777116,429.913,338.593,0.777708,307.2,382.917,0.646538,275.884,380.33,0.608227,281.113,476.911,0.5512,0.0,0.0,0.0,338.521,386.813,0.601056,341.188,476.905,0.631912,0.0,0.0,0.0,315.012,161.025,0.804084,330.732,162.38,0.847174,301.989,164.935,0.255701,348.942,172.812,0.853603,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
318.992,171.491,0.895271,317.699,232.817,0.856655,269.352,224.953,0.747471,204.079,241.928,0.841258,192.333,175.413,0.829824,367.248,238.071,0.734346,390.736,307.162,0.788585,429.907,339.868,0.772761,307.214,381.635,0.645041,275.934,380.299,0.621404,281.13,476.906,0.577776,0.0,0.0,0.0,338.53,384.234,0.592204,341.191,476.902,0.620674,0.0,0.0,0.0,315.011,161.044,0.811323,330.752,162.384,0.843098,301.984,164.979,0.247179,348.98,172.83,0.854085,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
320.264,171.477,0.878459,317.685,232.827,0.858308,269.362,224.942,0.752927,202.852,239.35,0.84425,192.335,174.085,0.851296,365.965,239.357,0.729282,389.459,307.157,0.772173,429.898,339.915,0.78352,307.197,381.63,0.658033,275.922,380.323,0.635787,279.819,476.9,0.574945,0.0,0.0,0.0,338.495,384.211,0.612605,341.157,469.08,0.587681,0.0,0.0,0.0,316.34,161.019,0.839928,333.323,162.389,0.843199,303.317,164.939,0.308124,349.007,172.842,0.862545,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
321.578,174.09,0.842869,318.937,232.81,0.855487,271.965,225.009,0.746533,204.101,245.825,0.91135,179.332,192.309,0.818429,367.268,236.738,0.750061,390.771,303.277,0.699797,427.286,329.42,0.64888,307.234,381.641,0.653353,275.943,380.331,0.634808,281.098,476.909,0.579208,0.0,0.0,0.0,338.552,384.207,0.617896,341.185,476.902,0.619076,0.0,0.0,0.0,316.363,162.377,0.856578,335.941,168.838,0.799151,303.304,168.852,0.575504,350.246,174.133,0.830933,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
325.458,172.778,0.852879,319.025,232.817,0.836981,274.592,223.717,0.783829,206.749,243.262,0.838552,201.475,179.282,0.815906,368.566,239.37,0.748337,384.206,307.163,0.776683,420.722,341.171,0.758168,307.211,381.634,0.652368,275.914,380.305,0.624961,282.392,476.909,0.54418,0.0,0.0,0.0,338.53,384.217,0.608845,341.144,476.902,0.632952,0.0,0.0,0.0,317.687,162.31,0.886986,338.478,164.973,0.846192,307.172,167.543,0.529175,350.333,176.715,0.813725,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
324.175,172.736,0.852437,319.021,232.822,0.844684,274.578,223.719,0.773252,206.731,243.283,0.847262,200.158,178.001,0.792243,368.567,240.63,0.750107,384.242,307.181,0.788888,419.44,339.906,0.776155,307.224,381.603,0.658636,275.93,380.289,0.633821,282.395,476.908,0.548398,0.0,0.0,0.0,338.539,382.928,0.618546,341.175,476.904,0.633866,0.0,0.0,0.0,317.666,162.291,0.884008,337.247,164.929,0.845385,307.155,167.578,0.452823,350.329,178.007,0.821638,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
324.168,172.737,0.857787,319.004,232.82,0.846002,274.576,223.723,0.778829,206.741,243.276,0.842616,196.276,179.324,0.811783,368.549,239.346,0.746295,385.512,307.216,0.785718,419.465,339.888,0.772722,307.203,382.913,0.658494,275.914,381.583,0.64065,281.131,476.906,0.571673,0.0,0.0,0.0,338.515,385.529,0.617781,341.167,476.905,0.623373,0.0,0.0,0.0,317.661,162.291,0.893434,338.479,163.69,0.860232,307.144,167.57,0.397993,351.58,175.413,0.806358,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
321.596,171.535,0.87156,318.975,232.841,0.861215,271.992,224.96,0.75739,206.749,244.591,0.876867,193.716,181.868,0.86059,368.55,239.358,0.751821,384.208,307.159,0.781709,419.468,339.876,0.784303,307.247,381.647,0.653965,277.186,380.315,0.632039,279.829,476.905,0.559378,0.0,0.0,0.0,338.538,385.511,0.608826,341.174,476.9,0.648635,0.0,0.0,0.0,317.594,161.086,0.878236,337.224,163.638,0.864142,305.864,166.281,0.363178,350.348,172.809,0.844557,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
321.575,171.504,0.870909,318.936,232.832,0.863069,271.969,224.969,0.759611,208.033,244.618,0.868631,193.62,181.933,0.885442,367.259,239.326,0.733662,384.237,307.188,0.768198,420.759,339.895,0.751669,307.2,382.901,0.650329,275.914,381.583,0.628233,281.106,476.905,0.566564,0.0,0.0,0.0,338.527,384.212,0.602398,341.186,476.902,0.623846,0.0,0.0,0.0,316.374,161.061,0.87811,337.203,162.407,0.861075,304.613,164.986,0.338031,350.333,172.773,0.85394,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
320.314,171.473,0.869174,318.953,232.819,0.861434,273.275,224.965,0.757717,206.724,245.827,0.871854,192.305,181.935,0.858403,367.259,238.051,0.740723,384.249,305.923,0.753017,422.039,338.587,0.801035,307.195,381.605,0.651047,275.89,380.285,0.620399,279.833,476.907,0.554949,0.0,0.0,0.0,338.532,382.922,0.607196,341.173,476.903,0.638386,0.0,0.0,0.0,316.348,161.046,0.864523,335.936,162.393,0.856811,304.575,166.257,0.324849,350.28,174.069,0.838518,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
320.305,171.503,0.877103,318.927,232.784,0.849794,273.268,223.737,0.754414,205.427,244.565,0.858162,191.044,179.314,0.815152,367.238,238.029,0.738274,388.151,305.867,0.742743,423.429,339.799,0.836,307.184,381.602,0.648994,275.881,380.276,0.615097,279.839,476.907,0.548001,0.0,0.0,0.0,338.524,382.918,0.615204,341.19,476.907,0.611689,0.0,0.0,0.0,316.339,161.064,0.859215,335.913,162.419,0.837535,304.582,166.26,0.32723,350.279,172.817,0.866366,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
307.199,161.069,0.888036,305.869,215.88,0.795318,262.838,223.711,0.790695,251.1,294.158,0.660295,247.17,325.477,0.376852,347.658,213.186,0.769619,402.502,214.527,0.75149,448.204,202.763,0.796158,305.936,350.289,0.620509,277.167,349.001,0.588825,279.829,456.003,0.558653,0.0,0.0,0.0,334.636,350.303,0.561439,338.543,455.995,0.560903,0.0,0.0,0.0,296.764,151.928,0.892539,315.036,151.939,0.830353,278.53,159.746,0.835433,322.878,159.728,0.364462,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
307.192,162.399,0.882354,304.607,221.078,0.77622,262.837,224.977,0.78228,251.079,298.07,0.741619,244.593,362.077,0.800403,346.341,214.56,0.77578,392.039,245.867,0.846768,424.67,215.904,0.843241,307.177,348.948,0.610909,277.193,347.674,0.565793,278.536,453.388,0.571948,0.0,0.0,0.0,335.944,347.692,0.588042,338.544,453.355,0.605185,0.0,0.0,0.0,296.753,153.23,0.869378,315.058,154.486,0.801262,279.785,161.079,0.865997,324.198,161.014,0.468453,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
307.146,163.627,0.872101,303.318,222.352,0.779871,262.855,223.74,0.785249,253.721,295.459,0.686385,244.585,362.052,0.76908,343.773,215.9,0.750184,378.957,277.228,0.806714,395.964,256.361,0.693893,307.152,349.013,0.621125,277.209,348.986,0.576066,278.508,457.309,0.523917,0.0,0.0,0.0,333.336,348.981,0.586846,338.524,456.007,0.564676,0.0,0.0,0.0,296.743,154.51,0.844022,315.028,155.83,0.798119,279.822,162.334,0.874962,324.207,162.346,0.598716,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
342.461,160.989,0.838335,339.803,215.844,0.844126,292.859,204.158,0.756527,256.352,275.916,0.75064,219.793,335.941,0.796488,385.548,227.587,0.714559,390.738,311.127,0.701988,392.072,385.542,0.815703,311.146,364.638,0.587102,282.433,360.757,0.562679,284.973,466.448,0.581488,0.0,0.0,0.0,341.147,368.555,0.571093,346.342,465.134,0.467915,0.0,0.0,0.0,338.505,149.272,0.840986,358.14,151.845,0.887007,328.138,151.905,0.0916277,377.689,159.756,0.801726,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
381.609,171.518,0.890551,363.331,224.937,0.822469,318.934,204.11,0.781204,271.964,264.134,0.699793,223.659,316.378,0.845991,410.329,244.538,0.774863,411.673,329.383,0.735765,416.839,401.178,0.8038,312.443,356.823,0.612403,283.695,350.272,0.569799,277.216,459.939,0.64273,0.0,0.0,0.0,341.161,360.762,0.602139,347.675,454.688,0.526607,0.0,0.0,0.0,377.687,160.967,0.790966,395.971,163.667,0.791556,365.957,161.024,0.220181,412.943,172.768,0.824942,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
389.453,172.807,0.845913,367.263,225.032,0.813717,320.268,204.084,0.764002,269.355,264.148,0.721926,223.631,308.585,0.823687,411.681,245.92,0.781913,412.964,335.92,0.687011,420.784,403.852,0.814669,311.156,359.403,0.610792,281.133,350.303,0.552843,277.166,462.521,0.647101,0.0,0.0,0.0,341.131,364.646,0.592187,342.447,461.242,0.484509,0.0,0.0,0.0,381.679,161.014,0.821978,402.485,168.857,0.835095,371.177,160.973,0.376485,418.174,176.705,0.776008,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
390.73,174.107,0.786983,367.238,225.044,0.793208,320.281,204.079,0.75775,266.809,264.126,0.722467,218.446,309.856,0.801821,411.647,247.174,0.76708,412.912,333.325,0.719823,418.164,402.527,0.801316,309.852,359.387,0.620102,278.534,351.581,0.566354,275.916,463.838,0.651271,0.0,0.0,0.0,339.869,363.346,0.613207,343.774,456.02,0.519579,0.0,0.0,0.0,384.222,162.295,0.779004,402.521,171.411,0.81913,371.238,161.024,0.471924,419.483,180.564,0.782467,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
386.821,174.105,0.765853,364.655,226.271,0.787178,318.99,204.096,0.77193,268.063,261.517,0.689267,217.153,309.852,0.806601,411.579,247.184,0.75416,411.609,334.629,0.723301,413.001,402.547,0.837271,308.554,359.407,0.619008,278.492,350.302,0.561931,275.896,459.932,0.637283,0.0,0.0,0.0,339.813,364.654,0.592317,341.181,461.232,0.511639,0.0,0.0,0.0,381.592,161.083,0.853396,401.185,170.149,0.855304,369.862,160.992,0.396443,415.529,179.289,0.791537,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
381.596,172.789,0.845176,362.021,224.995,0.833942,317.681,204.068,0.782497,266.728,262.817,0.730736,217.162,309.835,0.815748,409.04,245.896,0.766845,410.297,329.436,0.670294,411.679,402.558,0.84806,308.492,356.802,0.624011,277.23,348.987,0.584117,275.823,458.627,0.579278,0.0,0.0,0.0,338.558,360.765,0.611396,342.452,450.801,0.506837,0.0,0.0,0.0,377.673,161.045,0.806993,394.685,167.538,0.770922,364.652,161.072,0.225155,411.648,177.98,0.832617,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
380.241,172.825,0.823995,359.454,224.964,0.854667,315.031,204.066,0.753272,265.448,262.859,0.745812,217.171,308.566,0.833241,405.108,245.846,0.763779,403.842,330.689,0.686338,410.326,402.47,0.827871,307.161,358.102,0.612285,275.91,350.276,0.590621,273.261,462.546,0.614672,0.0,0.0,0.0,337.224,362.058,0.598574,339.877,458.619,0.537936,0.0,0.0,0.0,372.487,161.03,0.798397,392.056,168.858,0.834691,360.798,161.013,0.262596,410.331,176.678,0.811606,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
378.986,174.081,0.78543,359.393,225.03,0.837758,312.426,204.09,0.745077,264.168,262.833,0.735165,214.584,309.816,0.845683,403.777,247.155,0.769673,402.53,334.603,0.723825,403.834,402.526,0.824595,305.862,356.807,0.62701,275.843,350.259,0.61167,270.698,457.333,0.56602,0.0,0.0,0.0,334.63,362.021,0.602757,339.877,459.938,0.54241,0.0,0.0,0.0,371.21,161.064,0.844196,392.035,168.888,0.837711,360.702,161.035,0.295712,409.033,176.704,0.776571,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
378.955,178.002,0.773294,359.391,225.052,0.836734,312.442,204.098,0.75266,262.855,262.837,0.708695,214.53,308.534,0.875157,402.54,247.216,0.76051,402.437,332.016,0.705736,403.778,402.55,0.824335,305.89,359.391,0.619456,275.863,350.309,0.586759,273.246,463.792,0.561688,0.0,0.0,0.0,335.91,365.938,0.577115,339.82,463.829,0.49093,0.0,0.0,0.0,371.207,162.384,0.842713,392.01,171.475,0.883995,360.711,162.326,0.272396,409.021,180.585,0.818711,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
378.965,175.425,0.782547,359.402,226.278,0.834483,312.433,204.119,0.749038,262.825,261.548,0.695527,213.18,309.837,0.820871,402.559,247.209,0.760561,402.456,337.205,0.725757,403.783,402.561,0.834886,307.165,355.514,0.607863,275.919,350.267,0.581471,271.974,458.626,0.572242,0.0,0.0,0.0,337.209,360.744,0.60217,339.891,461.223,0.530001,0.0,0.0,0.0,372.455,162.365,0.837098,392.01,171.499,0.871052,360.751,162.291,0.366196,407.728,181.899,0.848863,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
380.26,180.604,0.826421,359.433,225.046,0.849672,313.723,204.131,0.743299,261.543,264.134,0.706245,213.292,308.591,0.848041,403.809,247.186,0.755018,402.534,333.336,0.715942,405.109,402.489,0.812196,305.932,356.795,0.623863,275.897,349.007,0.607434,273.274,455.986,0.608741,0.0,0.0,0.0,337.205,360.757,0.604888,339.895,461.221,0.549865,0.0,0.0,0.0,372.508,163.683,0.759944,392.09,172.833,0.827869,360.805,162.314,0.418723,410.335,181.876,0.84088,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
382.906,174.11,0.797934,359.472,225.034,0.851009,315.048,204.117,0.751208,264.108,264.161,0.736057,214.56,308.584,0.853014,405.108,247.164,0.749179,403.845,333.313,0.683058,409.018,402.56,0.799992,307.154,356.798,0.621301,275.897,349.008,0.593991,273.303,462.5,0.593245,0.0,0.0,0.0,337.214,360.756,0.603412,339.905,461.233,0.503557,0.0,0.0,0.0,378.997,162.294,0.823238,398.545,170.188,0.799946,363.334,161.053,0.616558,411.611,179.318,0.824707,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
382.927,174.117,0.788587,360.717,225.032,0.847721,316.33,205.394,0.739882,264.156,264.149,0.722369,214.531,312.422,0.833946,407.711,245.896,0.764533,405.101,328.131,0.706878,410.325,399.894,0.813888,307.258,359.391,0.637689,277.176,351.595,0.596797,273.274,461.218,0.570642,0.0,0.0,0.0,338.529,363.34,0.609713,341.195,454.741,0.52126,0.0,0.0,0.0,378.994,161.078,0.823415,399.85,170.138,0.808326,363.35,161.059,0.573545,412.898,177.993,0.810312,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
382.949,174.076,0.815895,360.74,224.997,0.855384,316.371,204.14,0.767847,265.411,264.156,0.740645,215.827,311.145,0.82039,408.993,245.865,0.768498,405.09,329.449,0.680074,411.568,399.887,0.826369,308.504,358.1,0.632698,277.225,350.308,0.588569,274.575,459.937,0.597943,0.0,0.0,0.0,338.572,362.044,0.624485,341.148,457.328,0.536714,0.0,0.0,0.0,379.015,161.068,0.838972,399.885,170.137,0.820748,364.653,161.025,0.566658,412.898,179.29,0.806515,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
382.906,174.12,0.800582,360.766,225.021,0.850287,317.632,204.167,0.766104,265.488,264.119,0.736571,215.865,312.422,0.801613,409.035,245.885,0.770939,405.12,329.378,0.683255,411.566,399.879,0.833506,308.528,358.1,0.621867,277.26,350.288,0.567804,274.61,458.617,0.611615,0.0,0.0,0.0,338.587,362.044,0.621294,341.139,462.527,0.54491,0.0,0.0,0.0,379.005,162.287,0.837895,399.847,170.161,0.810284,365.934,161.057,0.488751,412.973,176.718,0.823086,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
382.955,172.799,0.853738,360.788,224.99,0.847252,317.656,204.157,0.774315,266.743,264.141,0.749951,215.86,313.754,0.804324,409.038,245.824,0.782914,408.991,328.105,0.702323,411.591,399.865,0.845433,309.837,356.822,0.622184,278.545,350.264,0.567687,275.894,453.407,0.719019,0.0,0.0,0.0,339.854,362.054,0.621698,341.139,459.916,0.534679,0.0,0.0,0.0,378.993,161.061,0.856175,399.884,168.835,0.825698,364.651,161.08,0.529938,414.243,174.141,0.825472,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
384.224,174.137,0.776193,362.041,225.007,0.83551,317.694,204.146,0.775853,266.741,264.155,0.735906,215.856,316.299,0.80933,410.309,245.851,0.78749,408.992,330.703,0.676374,411.618,401.15,0.85174,309.859,358.084,0.625245,281.105,348.99,0.564572,275.898,454.689,0.657176,0.0,0.0,0.0,339.86,362.057,0.629939,342.481,463.832,0.527749,0.0,0.0,0.0,380.266,162.305,0.839381,401.131,170.159,0.835475,367.223,161.03,0.593552,414.215,176.701,0.792212,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
384.233,172.817,0.819311,362.029,224.977,0.840002,317.677,204.147,0.777011,266.79,264.113,0.71585,217.142,316.312,0.79935,410.313,244.592,0.794015,410.28,328.115,0.650233,411.65,399.871,0.826123,311.133,359.396,0.60744,281.126,350.315,0.552144,275.938,461.213,0.600998,0.0,0.0,0.0,339.879,365.936,0.595595,341.129,465.107,0.544801,0.0,0.0,0.0,380.265,161.044,0.825078,401.125,166.28,0.805509,367.239,160.979,0.510253,415.554,172.844,0.838191,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
382.931,174.067,0.804655,360.758,223.733,0.855482,317.62,204.129,0.771822,266.798,265.421,0.738965,219.756,317.625,0.819028,409.018,244.537,0.769238,409.042,328.117,0.64232,411.68,397.27,0.823351,312.429,358.115,0.607773,283.692,350.307,0.554598,277.211,462.505,0.625088,0.0,0.0,0.0,341.163,362.037,0.605004,343.739,463.8,0.512408,0.0,0.0,0.0,379.022,161.076,0.805938,398.57,170.179,0.790247,365.961,160.972,0.557965,411.644,175.426,0.811205,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
378.993,171.412,0.84655,359.463,222.379,0.848001,313.728,204.061,0.745458,266.756,266.792,0.754877,222.387,320.301,0.807455,406.426,239.329,0.729745,410.274,317.66,0.612331,412.904,392.043,0.848603,317.64,356.816,0.631906,287.589,350.316,0.584532,281.09,459.917,0.610842,0.0,0.0,0.0,347.692,360.733,0.617307,346.38,454.716,0.528549,0.0,0.0,0.0,371.186,157.102,0.827595,392.024,162.357,0.877782,359.432,157.14,0.475473,406.403,172.74,0.81486,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
369.86,163.635,0.841904,358.07,219.76,0.769157,308.517,204.122,0.789825,266.739,270.683,0.716767,225.003,328.124,0.872995,403.785,234.138,0.776003,410.313,320.255,0.669813,413.002,390.716,0.860222,318.962,359.419,0.641321,287.66,355.512,0.581019,283.736,463.824,0.638846,0.0,0.0,0.0,350.241,363.329,0.612477,348.973,462.502,0.5169,0.0,0.0,0.0,362.014,151.886,0.842871,381.637,155.826,0.836843,350.324,155.812,0.201335,401.178,163.628,0.82105,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
299.429,176.683,0.834391,307.272,234.094,0.884557,264.13,232.816,0.773549,245.846,285.026,0.843051,298.059,264.171,0.805092,352.925,235.411,0.76656,373.772,308.543,0.747353,371.178,376.378,0.816748,307.227,377.691,0.513782,277.199,377.692,0.487733,281.136,476.898,0.355913,0.0,0.0,0.0,337.228,379.005,0.479188,329.436,476.899,0.371278,0.0,0.0,0.0,292.846,170.126,0.797244,312.425,167.579,0.791397,285.053,176.677,0.473358,329.399,178.0,0.876769,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
300.675,176.707,0.822981,308.553,232.837,0.863405,265.463,228.914,0.759525,255.036,277.21,0.855481,317.663,266.712,0.832041,356.788,235.395,0.772311,373.81,308.482,0.760459,371.206,372.522,0.802114,308.479,375.092,0.507276,277.24,373.799,0.48443,279.832,476.908,0.370961,0.0,0.0,0.0,338.493,377.705,0.467144,330.718,476.909,0.350128,0.0,0.0,0.0,294.17,168.89,0.792889,313.717,168.86,0.783244,286.302,175.41,0.355971,329.446,178.006,0.86451,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
300.689,175.397,0.831596,308.516,232.797,0.853403,265.438,227.625,0.773006,256.275,275.913,0.875648,318.993,266.718,0.838754,355.509,234.149,0.772415,373.802,308.477,0.751881,371.227,373.794,0.781801,307.245,375.087,0.508541,277.181,375.083,0.487512,277.231,476.904,0.359112,0.0,0.0,0.0,338.504,377.693,0.46696,330.731,476.907,0.365696,0.0,0.0,0.0,294.158,170.132,0.802809,313.726,167.566,0.778903,286.305,176.723,0.415177,329.464,177.98,0.847592,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
303.276,175.427,0.80111,308.536,232.789,0.853408,265.45,227.622,0.773382,256.363,275.908,0.857657,326.76,265.453,0.825684,355.527,234.129,0.764924,375.069,307.201,0.756677,372.478,372.481,0.804277,308.52,376.381,0.514201,277.243,375.09,0.486195,281.12,476.91,0.286627,0.0,0.0,0.0,338.57,378.974,0.483907,332.039,476.914,0.333936,0.0,0.0,0.0,295.465,168.882,0.816475,315.039,166.279,0.782836,286.3,175.391,0.563152,330.722,174.122,0.848075,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
303.321,179.275,0.807204,308.559,232.796,0.843471,265.47,227.596,0.77735,257.608,275.835,0.827022,321.601,266.705,0.793618,358.073,234.159,0.770452,375.097,307.258,0.758306,372.509,373.784,0.778073,308.537,376.403,0.490409,278.483,375.092,0.463806,278.502,476.914,0.25074,0.0,0.0,0.0,338.565,378.997,0.461156,333.326,476.919,0.248336,0.0,0.0,0.0,295.482,170.189,0.837176,316.327,168.884,0.797499,286.326,176.719,0.700706,330.733,174.141,0.827101,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
